feature_id,total_times_active,average_activated_value,std_activated_value,total_times_active_hot,average_activated_value_hot,std_activated_value_hot,total_times_active_cold,average_activated_value_cold,std_activated_value_cold,delta_total_times_active,delta_average_activated_value
24144,446,1.033906,0.863909,223,1.033906,0.863909,223,1.033906,0.863909,0,-0.0
24560,30,6.34663,11.141237,15,6.34663,11.141237,15,6.34663,11.141237,0,0.0
7,16,1.589224,2.082701,8,1.589225,2.082701,8,1.589224,2.082701,0,1e-06
51,40,0.48841,0.318382,20,0.48841,0.318382,20,0.48841,0.318382,0,0.0
607,46,4.827155,4.067159,23,4.827155,4.067159,23,4.827155,4.067159,0,0.0
1053,2,3.54013,0.0,1,3.54013,0.0,1,3.54013,0.0,0,0.0
1385,4,3.172621,2.250052,2,3.172621,2.250052,2,3.172621,2.250052,0,0.0
1801,4,0.617082,0.262463,2,0.617082,0.262463,2,0.617082,0.262463,0,0.0
1919,24,2.139046,1.223685,12,2.139046,1.223685,12,2.139046,1.223685,0,0.0
2087,24,2.788204,2.08794,12,2.788204,2.08794,12,2.788204,2.08794,0,0.0
2994,8,3.161233,2.352182,4,3.161234,2.352182,4,3.161231,2.352183,0,2e-06
3019,30,5.195965,2.50669,15,5.195965,2.50669,15,5.195964,2.50669,0,1e-06
4660,42,2.283162,1.76647,21,2.279757,1.770535,21,2.286566,1.76239,0,-0.006809
5018,8,5.569692,5.179255,4,5.569692,5.179255,4,5.569692,5.179255,0,0.0
5139,6,0.108345,0.077144,3,0.108345,0.077144,3,0.108345,0.077144,0,0.0
7229,4,1.068783,0.702354,2,1.068783,0.702354,2,1.068783,0.702354,0,0.0
8153,22,1.261626,0.898575,11,1.261626,0.898575,11,1.261626,0.898575,0,0.0
8635,2,0.318967,0.0,1,0.318967,0.0,1,0.318967,0.0,0,0.0
10950,6,0.67829,0.049915,3,0.67829,0.049915,3,0.67829,0.049915,0,0.0
11253,174,0.861674,0.610909,87,0.861674,0.610909,87,0.861674,0.610909,0,-0.0
11368,28,2.081232,1.691748,14,2.081232,1.691748,14,2.081232,1.691748,0,-0.0
11480,2,1.897234,0.0,1,1.897234,0.0,1,1.897234,0.0,0,0.0
11508,20,1.437165,1.101823,10,1.437165,1.101823,10,1.437165,1.101823,0,0.0
11520,4,1.939637,0.142293,2,1.939637,0.142293,2,1.939637,0.142293,0,0.0
12202,10,1.345311,0.700509,5,1.345311,0.700509,5,1.345311,0.700509,0,0.0
13324,4,1.559686,0.396903,2,1.559686,0.396903,2,1.559686,0.396903,0,0.0
13461,60,0.455998,0.282847,30,0.455998,0.282847,30,0.455998,0.282847,0,0.0
14127,14,1.291841,0.95805,7,1.291841,0.95805,7,1.291841,0.958051,0,1e-06
15734,14,4.919195,3.823856,7,4.919195,3.823856,7,4.919195,3.823856,0,0.0
16100,16,2.276629,1.585706,8,2.276629,1.585706,8,2.276629,1.585706,0,0.0
16182,8,3.086934,1.609598,4,3.086934,1.609598,4,3.086934,1.609598,0,0.0
16699,6,0.978319,0.698256,3,0.978319,0.698256,3,0.978319,0.698256,0,0.0
17800,22,7.160165,12.095486,11,7.160165,12.095486,11,7.160165,12.095486,0,0.0
18292,12,9.398101,20.015111,6,9.398101,20.015111,6,9.398101,20.015111,0,0.0
18749,32,1.183353,1.017175,16,1.183353,1.017175,16,1.183353,1.017175,0,0.0
19580,138,0.931607,0.857807,69,0.931607,0.857807,69,0.931607,0.857807,0,0.0
19635,8,1.623529,0.516134,4,1.623529,0.516134,4,1.623529,0.516134,0,0.0
20479,14,1.410971,0.668543,7,1.410971,0.668543,7,1.410971,0.668543,0,0.0
20558,96,0.528909,0.478762,48,0.528909,0.478762,48,0.528909,0.478762,0,-0.0
22306,6,0.628485,0.322006,3,0.628485,0.322006,3,0.628485,0.322006,0,0.0
23240,6,2.011586,0.852291,3,2.011586,0.852291,3,2.011586,0.852291,0,0.0
23663,54,4.607088,1.289651,27,4.607088,1.289651,27,4.607088,1.289651,0,0.0
24418,110,0.641862,0.46999,55,0.641862,0.46999,55,0.641862,0.46999,0,0.0
694,2,2.578195,0.0,1,2.578195,0.0,1,2.578195,0.0,0,0.0
1838,4,4.048425,0.933583,2,4.048425,0.933583,2,4.048425,0.933583,0,0.0
2004,4,1.626136,1.125438,2,1.626136,1.125438,2,1.626136,1.125438,0,0.0
2010,94,1.1914,0.983554,47,1.1914,0.983554,47,1.1914,0.983554,0,0.0
2028,6,3.259055,0.418006,3,3.259055,0.418006,3,3.259055,0.418006,0,0.0
2531,38,1.243859,0.954253,19,1.243859,0.954253,19,1.243859,0.954253,0,-0.0
2651,2,1.763423,0.0,1,1.763423,0.0,1,1.763423,0.0,0,0.0
2952,10,13.100524,22.389803,5,13.100525,22.389802,5,13.100523,22.389803,0,2e-06
3725,2,6.259921,0.0,1,6.259921,0.0,1,6.259921,0.0,0,0.0
4012,4,3.640699,0.891206,2,3.640699,0.891206,2,3.640699,0.891206,0,0.0
4163,6,2.355148,0.916485,3,2.355148,0.916485,3,2.355148,0.916485,0,0.0
4584,2,3.592403,0.0,1,3.592403,0.0,1,3.592403,0.0,0,0.0
5222,22,1.5705,1.542164,11,1.5705,1.542164,11,1.5705,1.542163,0,-0.0
5336,20,0.391737,0.153808,10,0.391737,0.153808,10,0.391736,0.153808,0,1e-06
6504,20,1.893588,1.644433,10,1.893588,1.644433,10,1.893588,1.644433,0,0.0
7362,94,1.19606,1.013411,47,1.19606,1.013411,47,1.19606,1.013411,0,0.0
7364,10,2.461205,1.76455,5,2.461205,1.76455,5,2.461205,1.76455,0,0.0
7486,8,2.154149,1.806861,4,2.154149,1.80686,4,2.154149,1.806863,0,0.0
7652,4,6.757512,0.25747,2,6.757512,0.25747,2,6.757512,0.25747,0,0.0
8079,2,0.775069,0.0,1,0.775069,0.0,1,0.775069,0.0,0,0.0
8283,76,0.603395,0.529658,38,0.601753,0.531082,38,0.605037,0.528225,0,-0.003284
8644,48,0.704721,0.64245,24,0.704721,0.64245,24,0.704721,0.64245,0,0.0
8678,14,1.378515,1.101689,7,1.378515,1.101689,7,1.378515,1.101689,0,1e-06
8783,18,0.856223,0.639035,9,0.856223,0.639035,9,0.856223,0.639035,0,0.0
8885,2,3.142929,0.0,1,3.142929,0.0,1,3.142929,0.0,0,0.0
8916,96,2.683696,2.056725,48,2.683696,2.056725,48,2.683696,2.056725,0,0.0
9619,24,0.767976,0.634559,12,0.767976,0.634559,12,0.767976,0.634559,0,0.0
10199,10,2.654021,1.254079,5,2.65402,1.254079,5,2.654022,1.254079,0,-2e-06
10270,12,3.237117,2.541678,6,3.237118,2.541678,6,3.237117,2.541677,0,1e-06
10375,2,0.208671,0.0,1,0.208671,0.0,1,0.208671,0.0,0,0.0
11066,6,1.07316,1.113599,3,1.07316,1.113599,3,1.07316,1.113599,0,0.0
11594,54,1.898072,1.821467,27,1.898071,1.821466,27,1.898072,1.821467,0,-0.0
11603,4,0.101382,0.051526,2,0.101382,0.051526,2,0.101382,0.051526,0,0.0
11687,32,1.488711,1.339561,16,1.488711,1.339561,16,1.488711,1.339561,0,0.0
11866,218,0.729153,0.551753,109,0.729153,0.551753,109,0.729153,0.551753,0,0.0
11977,4,2.262897,0.19109,2,2.262897,0.19109,2,2.262897,0.19109,0,0.0
12219,2,0.486801,0.0,1,0.486801,0.0,1,0.486801,0.0,0,0.0
12416,66,2.698984,2.40096,33,2.698984,2.40096,33,2.698984,2.40096,0,-0.0
12432,4,2.028097,0.821503,2,2.028097,0.821503,2,2.028097,0.821503,0,0.0
12758,72,0.534989,0.390526,36,0.534989,0.390526,36,0.534989,0.390526,0,0.0
13661,2,22.480732,0.0,1,22.480732,0.0,1,22.480732,0.0,0,0.0
14067,194,2.072233,1.45501,97,2.072233,1.45501,97,2.072233,1.45501,0,0.0
14288,2,2.839424,0.0,1,2.839424,0.0,1,2.839424,0.0,0,0.0
14296,4,4.301286,0.045748,2,4.301286,0.045748,2,4.301286,0.045748,0,0.0
14366,2,3.88855,0.0,1,3.88855,0.0,1,3.88855,0.0,0,0.0
14489,2,5.122008,0.0,1,5.122008,0.0,1,5.122008,0.0,0,0.0
14871,14,0.666373,0.805809,7,0.37887,0.420989,7,0.953876,0.977809,0,-0.575006
15026,50,0.56859,0.649036,25,0.56859,0.649036,25,0.56859,0.649036,0,-0.0
15610,2,5.014739,0.0,1,5.014739,0.0,1,5.014739,0.0,0,0.0
15689,64,1.210599,0.971444,32,1.210599,0.971444,32,1.210598,0.971444,0,0.0
16153,4,1.489866,0.587595,2,1.489866,0.587595,2,1.489866,0.587595,0,0.0
16720,10,4.132467,2.730019,5,4.132467,2.730019,5,4.132467,2.730019,0,0.0
16774,6,6.766091,2.378972,3,6.766091,2.378972,3,6.766091,2.378972,0,0.0
17183,56,1.514279,1.198735,28,1.514279,1.198735,28,1.514279,1.198735,0,0.0
17457,14,2.052905,1.00236,7,2.052905,1.00236,7,2.052905,1.00236,0,-0.0
17917,128,0.882339,0.756361,64,0.882339,0.756361,64,0.882339,0.756361,0,-0.0
18192,16,2.73022,1.909311,8,2.73022,1.909311,8,2.73022,1.909311,0,0.0
19102,34,10.842518,15.47518,17,10.842518,15.47518,17,10.842518,15.47518,0,0.0
19396,2,3.2378,0.0,1,3.2378,0.0,1,3.2378,0.0,0,0.0
19572,34,2.267758,2.901504,17,2.267758,2.901504,17,2.267758,2.901504,0,1e-06
19939,2,0.632024,0.0,1,0.632024,0.0,1,0.632024,0.0,0,0.0
20004,2,9.670265,0.0,1,9.670265,0.0,1,9.670265,0.0,0,0.0
20159,6,0.844626,0.70548,3,0.844626,0.70548,3,0.844626,0.70548,0,0.0
20417,154,0.940958,1.030529,77,0.940958,1.030529,77,0.940958,1.030529,0,0.0
20448,4,2.230183,1.34274,2,2.230183,1.34274,2,2.230183,1.34274,0,0.0
20633,2,1.063174,0.0,1,1.063174,0.0,1,1.063174,0.0,0,0.0
21113,168,0.996526,0.946086,84,0.996526,0.946086,84,0.996526,0.946086,0,-0.0
21197,2,8.572795,0.0,1,8.572795,0.0,1,8.572795,0.0,0,0.0
21252,2,2.011989,0.0,1,2.011989,0.0,1,2.011989,0.0,0,0.0
21499,4,1.551446,0.119426,2,1.551446,0.119426,2,1.551446,0.119426,0,0.0
21687,10,0.551551,0.467664,5,0.551551,0.467664,5,0.551551,0.467664,0,0.0
21873,4,2.400598,1.004891,2,2.400598,1.004891,2,2.400598,1.004891,0,0.0
22321,10,11.300142,13.249541,5,11.300142,13.249541,5,11.300142,13.249541,0,0.0
22456,66,2.001874,2.007542,33,2.001874,2.007542,33,2.001874,2.007542,0,-0.0
22577,2,7.947512,0.0,1,7.947512,0.0,1,7.947512,0.0,0,0.0
22639,14,1.45207,0.657505,7,1.45207,0.657505,7,1.45207,0.657505,0,0.0
22760,52,5.119299,3.717924,26,5.084497,3.758093,26,5.154102,3.676988,0,-0.069604
22768,40,2.786102,2.414907,20,2.786102,2.414907,20,2.786102,2.414907,0,0.0
22828,2,0.846899,0.0,1,0.846899,0.0,1,0.846899,0.0,0,0.0
22845,8,7.171246,4.783052,4,7.171246,4.783052,4,7.171246,4.783052,0,-1e-06
23216,8,0.604368,0.416042,4,0.604368,0.416042,4,0.604368,0.416042,0,0.0
24567,14,3.562191,2.233788,7,3.562191,2.233788,7,3.562191,2.233789,0,-1e-06
83,42,0.33352,0.22006,21,0.33352,0.22006,21,0.33352,0.22006,0,0.0
200,12,0.599612,0.407131,6,0.599612,0.407131,6,0.599612,0.407131,0,0.0
1645,22,0.105123,0.0,11,0.105123,0.0,11,0.105123,0.0,0,0.0
2917,44,0.656157,0.265608,22,0.656157,0.265608,22,0.656157,0.265608,0,-0.0
3928,54,0.290695,0.319629,27,0.286187,0.320319,27,0.295204,0.318873,0,-0.009017
4941,46,2.53418,4.150029,23,2.53418,4.150029,23,2.53418,4.150029,0,0.0
5279,42,1.519141,0.422463,21,1.519141,0.422463,21,1.519141,0.422463,0,0.0
6527,104,3.735283,4.921965,52,3.735283,4.921965,52,3.735283,4.921965,0,0.0
6628,42,0.223634,0.154941,21,0.223634,0.154941,21,0.223634,0.154941,0,0.0
8971,12,1.760767,1.871833,6,1.760767,1.871833,6,1.760767,1.871833,0,0.0
9195,42,0.644821,0.388951,21,0.644821,0.388951,21,0.644821,0.388951,0,0.0
9363,46,1.120015,0.363303,23,1.120015,0.363303,23,1.120015,0.363303,0,0.0
10302,44,6.18812,4.061994,22,6.18812,4.061994,22,6.18812,4.061994,0,0.0
13594,18,1.17801,0.994761,9,1.17801,0.994761,9,1.17801,0.994761,0,0.0
13607,42,0.446613,0.148646,21,0.446613,0.148646,21,0.446613,0.148646,0,0.0
14003,10,0.362073,0.32355,5,0.362073,0.32355,5,0.362073,0.32355,0,0.0
15170,30,5.063734,6.732034,15,5.063734,6.732034,15,5.063734,6.732034,0,0.0
16244,8,0.90451,0.520411,4,0.723076,0.229348,4,1.085944,0.650553,0,-0.362868
16957,16,2.105119,1.50057,8,2.105119,1.50057,8,2.105119,1.50057,0,0.0
17539,88,0.680201,0.655065,44,0.680201,0.655065,44,0.680201,0.655065,0,0.0
18149,150,1.034223,0.808892,75,1.034223,0.808892,75,1.034223,0.808892,0,-0.0
19094,42,0.534453,0.154418,21,0.534453,0.154418,21,0.534453,0.154418,0,0.0
19787,98,0.521617,0.311091,49,0.521617,0.311091,49,0.521617,0.311091,0,0.0
19980,12,0.86595,0.529585,6,0.86595,0.529585,6,0.86595,0.529585,0,0.0
20307,18,1.35,0.84658,9,1.35,0.84658,9,1.35,0.84658,0,0.0
20656,142,0.809101,0.76999,71,0.809101,0.76999,71,0.809101,0.76999,0,0.0
20920,42,0.960144,0.196398,21,0.960144,0.196398,21,0.960144,0.196398,0,0.0
21407,14,10.594352,11.796574,7,10.594352,11.796574,7,10.594352,11.796574,0,0.0
21923,12,1.286321,0.497706,6,1.286321,0.497706,6,1.286321,0.497706,0,0.0
22690,26,1.234875,1.171156,13,1.156882,1.21452,13,1.312868,1.120709,0,-0.155986
23084,6,0.360007,0.339101,3,0.521266,0.402536,3,0.198747,0.126229,0,0.322519
24381,44,0.437738,0.191224,22,0.437738,0.191224,22,0.437738,0.191224,0,0.0
1980,28,2.165858,2.07547,14,2.165858,2.07547,14,2.165858,2.07547,0,0.0
3664,20,0.493885,0.266331,10,0.500191,0.258332,10,0.487579,0.273951,0,0.012612
4001,44,0.43164,0.341944,22,0.43164,0.341944,22,0.43164,0.341944,0,0.0
5104,152,3.433826,2.339321,76,3.433826,2.339321,76,3.433826,2.339321,0,0.0
5363,28,2.519763,1.335124,14,2.519763,1.335124,14,2.519763,1.335124,0,0.0
5656,10,0.190153,0.085538,5,0.190153,0.085538,5,0.190153,0.085538,0,0.0
5990,10,0.784331,0.639162,5,0.784331,0.639162,5,0.784331,0.639162,0,0.0
6210,8,0.197425,0.072392,4,0.197426,0.072392,4,0.197425,0.072392,0,1e-06
7732,6,0.137591,0.155449,3,0.13708,0.155856,3,0.138102,0.15504,0,-0.001022
8207,2,0.186259,0.0,1,0.186259,0.0,1,0.186259,0.0,0,0.0
8504,22,0.512915,0.445833,11,0.512915,0.445833,11,0.512915,0.445833,0,0.0
9675,18,1.806937,1.572029,9,1.806937,1.572029,9,1.806937,1.572029,0,0.0
9852,82,1.486371,1.25114,41,1.486371,1.25114,41,1.486371,1.25114,0,0.0
11164,24,0.305543,0.220869,12,0.305543,0.220869,12,0.305543,0.220869,0,0.0
12555,6,4.057556,2.754877,3,4.057556,2.754877,3,4.057556,2.754877,0,0.0
12842,56,1.744283,1.568546,28,1.744283,1.568546,28,1.744283,1.568546,0,0.0
14224,4,0.292001,0.011817,2,0.292,0.011817,2,0.292001,0.011817,0,-1e-06
16194,10,0.404678,0.288778,5,0.404678,0.288778,5,0.404678,0.288778,0,0.0
16938,24,1.492659,1.753684,12,1.492659,1.753684,12,1.492659,1.753684,0,0.0
18371,6,1.379789,0.227411,3,1.379789,0.227411,3,1.379789,0.227411,0,0.0
20625,6,1.318971,0.631354,3,1.318971,0.631354,3,1.318971,0.631354,0,0.0
22490,6,12.963803,16.00382,3,12.963803,16.00382,3,12.963803,16.00382,0,0.0
23277,6,1.036023,0.941035,3,1.036023,0.941035,3,1.036023,0.941035,0,0.0
530,6,0.98228,0.352468,3,0.982279,0.352466,3,0.982282,0.352469,0,-2e-06
1006,26,3.417007,2.227657,13,3.417007,2.227657,13,3.417007,2.227657,0,0.0
1312,6,3.646787,2.998948,3,3.646787,2.998948,3,3.646787,2.998948,0,0.0
1692,4,4.162911,0.362165,2,4.162911,0.362165,2,4.162911,0.362165,0,0.0
1858,114,1.49082,1.628178,57,1.49082,1.628178,57,1.49082,1.628178,0,-0.0
2231,24,10.47901,11.98432,12,10.47901,11.98432,12,10.47901,11.98432,0,0.0
2862,66,1.311279,1.01732,33,1.311279,1.01732,33,1.311279,1.01732,0,-0.0
3592,2,0.432876,0.0,1,0.432876,0.0,1,0.432876,0.0,0,0.0
3770,6,1.863479,0.549463,3,1.863479,0.549463,3,1.863479,0.549463,0,0.0
5554,2,1.175418,0.0,1,1.175418,0.0,1,1.175418,0.0,0,0.0
6514,14,5.604329,8.068096,7,5.604329,8.068096,7,5.604329,8.068096,0,0.0
6837,2,1.72707,0.0,1,1.72707,0.0,1,1.72707,0.0,0,0.0
7252,8,1.175638,0.697166,4,1.175638,0.697166,4,1.175638,0.697166,0,0.0
7566,276,1.748956,1.382747,138,1.748956,1.382747,138,1.748956,1.382747,0,-0.0
7844,12,1.148901,0.807483,6,1.148901,0.807483,6,1.148901,0.807483,0,0.0
9207,14,1.07396,0.611787,7,1.07396,0.611787,7,1.07396,0.611787,0,0.0
9725,4,3.242367,2.546989,2,3.242367,2.546989,2,3.242367,2.546989,0,0.0
9726,10,2.61709,2.578763,5,2.61709,2.578763,5,2.61709,2.578763,0,0.0
10828,4,0.398694,0.040538,2,0.398694,0.040538,2,0.398694,0.040538,0,0.0
12361,2,0.197235,0.0,1,0.197235,0.0,1,0.197235,0.0,0,0.0
12819,6,3.036745,0.818569,3,3.036745,0.818569,3,3.036745,0.818569,0,0.0
13619,10,3.783807,3.573225,5,3.783807,3.573225,5,3.783807,3.573225,0,0.0
14543,12,3.284934,5.983782,6,3.284934,5.983782,6,3.284934,5.983782,0,0.0
14984,12,1.953757,1.67195,6,1.953757,1.67195,6,1.953757,1.67195,0,0.0
16435,86,0.69903,0.562704,43,0.69903,0.562704,43,0.69903,0.562704,0,0.0
16709,32,1.118821,1.231127,16,1.118821,1.231127,16,1.118821,1.231127,0,0.0
17187,50,0.413504,0.281261,25,0.413504,0.281261,25,0.413504,0.281261,0,-0.0
17823,6,6.101568,3.23228,3,6.101568,3.23228,3,6.101568,3.23228,0,0.0
18248,78,1.210808,0.747465,39,1.210808,0.747465,39,1.210808,0.747465,0,0.0
18952,2,0.149348,0.0,1,0.149348,0.0,1,0.149348,0.0,0,0.0
20731,2,0.366862,0.0,1,0.366862,0.0,1,0.366862,0.0,0,0.0
23207,20,5.014095,6.237754,10,5.014095,6.237754,10,5.014095,6.237754,0,0.0
300,2,0.731952,0.0,1,0.731952,0.0,1,0.731952,0.0,0,0.0
764,6,0.383985,0.259995,3,0.330576,0.220043,3,0.437394,0.284729,0,-0.106819
1655,4,2.40946,0.450336,2,2.40946,0.450336,2,2.40946,0.450336,0,0.0
2533,76,2.680996,2.604006,38,2.680995,2.604006,38,2.680996,2.604006,0,-0.0
2697,8,2.305668,2.010598,4,2.305668,2.010598,4,2.305668,2.010598,0,0.0
3456,50,0.577559,0.628389,25,0.577559,0.628389,25,0.577559,0.628389,0,0.0
4214,20,2.788662,2.676183,10,2.788662,2.676183,10,2.788662,2.676183,0,0.0
5601,4,0.797405,0.368218,2,0.797405,0.368218,2,0.797405,0.368218,0,0.0
6586,2,1.661458,0.0,1,1.661458,0.0,1,1.661458,0.0,0,0.0
6906,2,0.774985,0.0,1,0.774985,0.0,1,0.774985,0.0,0,0.0
7663,6,1.41288,1.213787,3,1.41288,1.213787,3,1.41288,1.213787,0,0.0
7719,24,1.344894,1.287193,12,1.344894,1.287193,12,1.344894,1.287193,0,0.0
7879,2,0.535833,0.0,1,0.535833,0.0,1,0.535833,0.0,0,0.0
8448,42,0.452116,0.389657,21,0.452116,0.389657,21,0.452116,0.389657,0,0.0
10611,4,6.381446,1.63787,2,6.381446,1.63787,2,6.381446,1.63787,0,0.0
11644,2,0.720118,0.0,1,0.720118,0.0,1,0.720118,0.0,0,0.0
12895,26,1.746991,1.315948,13,1.82157,1.277098,13,1.672411,1.349568,0,0.149159
14348,2,4.212577,0.0,1,4.212577,0.0,1,4.212577,0.0,0,0.0
14657,2,6.831087,0.0,1,6.831087,0.0,1,6.831087,0.0,0,0.0
14826,24,0.959013,0.718109,12,0.959013,0.718109,12,0.959013,0.718109,0,0.0
15126,36,0.719716,0.635446,18,0.719716,0.635446,18,0.719716,0.635446,0,0.0
15183,12,3.561863,2.082333,6,3.561863,2.082333,6,3.561863,2.082333,0,-0.0
15898,12,2.945436,3.004222,6,2.945436,3.004222,6,2.945436,3.004222,0,0.0
18218,12,3.886942,3.385708,6,3.886942,3.385708,6,3.886942,3.385708,0,0.0
19589,2,0.591356,0.0,1,0.591356,0.0,1,0.591356,0.0,0,0.0
20505,6,3.770654,2.468764,3,3.770654,2.468764,3,3.770654,2.468764,0,0.0
20834,10,1.692256,1.544002,5,1.692256,1.544002,5,1.692256,1.544002,0,0.0
22318,16,2.241122,1.80794,8,2.241122,1.80794,8,2.241122,1.80794,0,0.0
23905,12,2.84381,2.197929,6,2.854207,2.187952,6,2.833413,2.207812,0,0.020794
24344,80,0.345302,0.327037,40,0.345302,0.327037,40,0.345303,0.327037,0,-0.0
24534,82,0.858267,0.897546,41,0.858267,0.897546,41,0.858267,0.897546,0,0.0
190,14,2.353996,0.407279,7,2.353996,0.407279,7,2.353996,0.407279,0,0.0
2746,40,2.957957,3.10045,20,2.944485,3.110582,20,2.97143,3.090226,0,-0.026945
3296,2,1.114966,0.0,1,1.114966,0.0,1,1.114966,0.0,0,0.0
4191,36,1.073632,1.059536,18,1.073632,1.059536,18,1.073632,1.059536,0,0.0
4452,12,0.052374,0.030859,6,0.052374,0.030859,6,0.052374,0.030859,0,0.0
4639,48,1.045822,1.061624,24,1.045822,1.061624,24,1.045822,1.061624,0,0.0
4657,2,0.720488,0.0,1,0.720488,0.0,1,0.720488,0.0,0,0.0
5262,4,20.726347,1.611326,2,20.726347,1.611326,2,20.726347,1.611326,0,0.0
5424,64,1.780174,1.972011,32,1.780174,1.972011,32,1.780174,1.972011,0,0.0
5481,6,2.416747,1.176902,3,2.416747,1.176902,3,2.416747,1.176902,0,0.0
5772,4,0.784328,0.457527,2,0.784328,0.457527,2,0.784328,0.457527,0,0.0
5860,42,0.839574,0.639866,21,0.839574,0.639866,21,0.839574,0.639866,0,0.0
5886,12,1.805044,0.5923,6,1.805044,0.5923,6,1.805044,0.5923,0,0.0
7088,8,1.133689,0.387025,4,1.133689,0.387025,4,1.133689,0.387025,0,0.0
7244,28,2.915084,2.224316,14,2.915084,2.224316,14,2.915084,2.224316,0,0.0
7935,12,2.127325,0.643143,6,2.127325,0.643143,6,2.127325,0.643143,0,0.0
8093,10,0.466392,0.226469,5,0.466392,0.226469,5,0.466392,0.226469,0,0.0
8234,12,2.436632,0.560168,6,2.436632,0.560168,6,2.436632,0.560168,0,0.0
8537,20,1.938972,1.505368,10,1.938972,1.505368,10,1.938972,1.505368,0,0.0
9424,2,1.640151,0.0,1,1.640151,0.0,1,1.640151,0.0,0,0.0
10273,8,2.77764,2.690162,4,2.77764,2.690162,4,2.77764,2.690162,0,0.0
11404,8,1.573583,1.766934,4,1.573583,1.766934,4,1.573583,1.766934,0,0.0
12169,8,0.739853,0.609773,4,0.739853,0.609773,4,0.739853,0.609773,0,0.0
13858,52,2.623887,2.653788,26,2.623887,2.653788,26,2.623887,2.653788,0,0.0
14004,30,0.354656,0.347985,15,0.354656,0.347985,15,0.354656,0.347985,0,0.0
14228,64,0.372773,0.4295,32,0.374446,0.428584,32,0.3711,0.430409,0,0.003346
14359,14,3.160776,1.455693,7,3.160776,1.455693,7,3.160776,1.455693,0,0.0
14520,4,0.536992,0.514909,2,0.536992,0.514909,2,0.536992,0.514909,0,0.0
14924,4,0.860403,0.031819,2,0.860403,0.031819,2,0.860403,0.031819,0,0.0
15129,12,7.792156,8.132558,6,7.792156,8.132557,6,7.792155,8.132558,0,1e-06
15218,18,0.886441,0.579406,9,0.886441,0.579406,9,0.886441,0.579406,0,0.0
15695,44,2.389725,2.602192,22,2.378612,2.611041,22,2.400838,2.593266,0,-0.022226
16022,78,1.628518,1.314138,39,1.628518,1.314138,39,1.628518,1.314138,0,-0.0
16233,16,16.578114,4.86317,8,16.578114,4.86317,8,16.578114,4.86317,0,0.0
18263,8,1.190895,1.40465,4,1.190895,1.40465,4,1.190895,1.40465,0,0.0
20559,26,6.06076,2.5574,13,6.06076,2.5574,13,6.06076,2.5574,0,0.0
22486,8,26.983338,18.063852,4,26.983338,18.063852,4,26.983338,18.063852,0,0.0
22603,78,0.483853,0.47971,39,0.483853,0.47971,39,0.483853,0.47971,0,-0.0
943,4,1.763782,0.037719,2,1.763782,0.037719,2,1.763782,0.037719,0,0.0
2051,2,1.349902,0.0,1,1.349902,0.0,1,1.349902,0.0,0,0.0
4083,18,0.307549,0.15809,9,0.307549,0.158091,9,0.307549,0.15809,0,0.0
4738,2,4.10772,0.0,1,4.10772,0.0,1,4.10772,0.0,0,0.0
5563,12,1.702066,0.532175,6,1.702066,0.532175,6,1.702066,0.532175,0,0.0
6584,4,2.330345,1.90055,2,2.330345,1.90055,2,2.330345,1.90055,0,0.0
6729,30,0.721135,0.614083,15,0.721135,0.614083,15,0.721135,0.614083,0,0.0
8422,48,1.95286,1.816468,24,1.95286,1.816468,24,1.95286,1.816468,0,0.0
10096,6,4.925129,2.462278,3,4.925129,2.462278,3,4.925129,2.462278,0,0.0
10190,48,0.402673,0.309277,24,0.402673,0.309277,24,0.402673,0.309277,0,-0.0
10231,16,0.664637,0.618234,8,0.664637,0.618234,8,0.664637,0.618234,0,0.0
10244,6,0.837962,0.78148,3,0.837962,0.78148,3,0.837962,0.78148,0,0.0
10529,8,0.309808,0.220008,4,0.309808,0.220008,4,0.309808,0.220008,0,0.0
10851,4,0.514639,0.48674,2,0.514639,0.48674,2,0.514639,0.48674,0,0.0
10925,12,0.325894,0.151051,6,0.325894,0.151051,6,0.325894,0.151051,0,0.0
11065,54,0.9974,0.821242,27,1.016322,0.809627,27,0.978478,0.832266,0,0.037843
11914,10,0.671083,0.370839,5,0.671083,0.370839,5,0.671083,0.370839,0,0.0
13943,24,0.79872,0.636205,12,0.79872,0.636205,12,0.79872,0.636205,0,0.0
15062,4,2.319673,1.022469,2,2.319673,1.022469,2,2.319673,1.022469,0,0.0
15321,22,1.299606,1.470812,11,1.299606,1.470812,11,1.299606,1.470812,0,0.0
16098,76,2.849993,3.296708,38,2.849993,3.296708,38,2.849993,3.296708,0,0.0
18023,66,2.70116,2.588061,33,2.67313,2.59974,33,2.72919,2.576024,0,-0.056059
19916,10,2.057526,1.08292,5,2.057526,1.08292,5,2.057526,1.08292,0,0.0
20017,2,4.143057,0.0,1,4.143057,0.0,1,4.143057,0.0,0,0.0
22997,10,0.297439,0.249787,5,0.297439,0.249787,5,0.297439,0.249787,0,0.0
23052,2,1.919785,0.0,1,1.919785,0.0,1,1.919785,0.0,0,0.0
23136,14,8.811239,3.610221,7,8.811239,3.610221,7,8.811239,3.610221,0,0.0
24280,18,0.51266,0.393587,9,0.51266,0.393587,9,0.51266,0.393587,0,0.0
24281,2,0.112707,0.0,1,0.112707,0.0,1,0.112707,0.0,0,0.0
