feature_id,total_times_active,average_activated_value,std_activated_value,total_times_active_hot,average_activated_value_hot,std_activated_value_hot,total_times_active_cold,average_activated_value_cold,std_activated_value_cold,delta_total_times_active,delta_average_activated_value
4427,13,24.319214,2.287512,7,24.470399,2.171748,6,24.142831,2.403578,1,0.327568
1823,13,35.458112,8.092461,7,34.759838,8.19444,6,36.272765,7.894155,1,-1.512927
207,1,9.483017,0.0,0,0.0,0.0,1,9.483017,0.0,-1,-9.483017
524,5,29.055872,26.383489,3,37.422262,30.416919,2,16.506287,9.484253,1,20.915975
2805,9,27.003167,8.472936,5,29.877319,10.354339,4,23.410477,2.068854,1,6.466843
2900,11,40.412249,6.992179,6,39.169857,7.860996,5,41.903119,5.415718,1,-2.733262
3160,3,28.306488,4.194239,2,29.789375,4.448662,1,25.340714,0.0,1,4.448662
8573,1,33.023903,0.0,1,33.023903,0.0,0,0.0,0.0,1,33.023903
13074,1,30.705231,0.0,0,0.0,0.0,1,30.705231,0.0,-1,-30.705231
14637,1,29.57193,0.0,0,0.0,0.0,1,29.57193,0.0,-1,-29.57193
15014,7,23.009783,1.559426,4,22.488733,1.861262,3,23.704516,0.458824,1,-1.215783
2127,11,22.748381,5.265736,5,23.739349,4.438307,6,21.922574,5.737494,-1,1.816775
311,11,23.418775,11.442725,6,22.04763,8.78894,5,25.064148,13.798595,1,-3.016518
882,39,113.691407,35.317662,19,116.328871,31.811178,20,111.185817,38.184654,-1,5.143055
2932,1,28.160133,0.0,1,28.160133,0.0,0,0.0,0.0,1,28.160133
4151,11,18.82084,2.843649,5,17.956842,0.82677,6,19.540839,3.621444,-1,-1.583997
13877,7,22.730137,3.655659,3,19.02381,0.553979,4,25.509883,2.26427,-1,-6.486073
4471,1,33.974617,0.0,0,0.0,0.0,1,33.974617,0.0,-1,-33.974617
7418,9,27.054334,1.850586,4,27.490881,1.46205,5,26.705096,2.044482,-1,0.785785
1805,9,28.157311,10.894197,5,26.682748,9.713894,4,30.000515,11.95713,1,-3.317767
3166,1,31.479523,0.0,1,31.479523,0.0,0,0.0,0.0,1,31.479523
5506,19,29.232663,2.034294,10,29.283221,1.994994,9,29.176487,2.075645,1,0.106734
11597,1,30.582321,0.0,1,30.582321,0.0,0,0.0,0.0,1,30.582321
13652,1,30.497849,0.0,1,30.497849,0.0,0,0.0,0.0,1,30.497849
5574,1,29.468128,0.0,0,0.0,0.0,1,29.468128,0.0,-1,-29.468128
6355,1,13.35483,0.0,1,13.35483,0.0,0,0.0,0.0,1,13.35483
1721,19,22.197623,3.525519,9,21.976564,3.491608,10,22.396576,3.543993,-1,-0.420012
10981,1,24.067373,0.0,1,24.067373,0.0,0,0.0,0.0,1,24.067373
199,9,41.753443,22.569187,4,42.240517,23.893599,5,41.363785,21.442898,-1,0.876732
10698,13,28.974836,5.592129,6,29.189691,6.46696,7,28.790674,4.707,-1,0.399016
6648,7,29.860659,1.035559,3,29.808049,1.109837,4,29.900116,0.974286,-1,-0.092067
12274,1,24.77261,0.0,0,0.0,0.0,1,24.77261,0.0,-1,-24.77261
15795,3,32.77064,3.868832,2,31.402802,4.103516,1,35.506317,0.0,1,-4.103516
2025,3,16.908873,0.446691,2,16.750944,0.473787,1,17.224731,0.0,1,-0.473787
5112,1,26.370399,0.0,0,0.0,0.0,1,26.370399,0.0,-1,-26.370399
438,25,34.573225,22.871032,13,34.533359,22.79982,12,34.616413,22.947851,1,-0.083054
3265,3,22.513545,1.921779,1,23.872448,0.0,2,21.834093,2.038355,-1,2.038355
4851,15,27.012385,6.040997,8,26.998072,5.90782,7,27.028743,6.189651,1,-0.030672
4945,9,36.242659,8.969266,5,36.445895,8.530809,4,35.988614,9.482766,1,0.457281
5486,1,25.375967,0.0,0,0.0,0.0,1,25.375967,0.0,-1,-25.375967
2247,9,26.494775,3.947172,5,25.674338,3.240375,4,27.520321,4.476293,1,-1.845983
5592,9,41.593085,8.582782,5,40.500346,8.777495,4,42.959007,8.128989,1,-2.458661
13569,5,27.449496,2.247754,2,28.22767,1.813209,3,26.930714,2.357118,-1,1.296956
15093,1,21.974808,0.0,1,21.974808,0.0,0,0.0,0.0,1,21.974808
10783,3,26.887899,0.935362,1,26.226498,0.0,2,27.218599,0.992102,-1,-0.992102
1682,7,34.356571,7.284985,3,35.756137,6.942959,4,33.306896,7.358658,-1,2.44924
887,5,23.450026,6.056175,2,24.836853,5.776482,3,22.525475,6.061899,-1,2.311378
1519,11,40.443332,11.574089,6,39.336882,11.673166,5,41.771073,11.312101,1,-2.434191
1022,7,51.421223,24.142913,3,51.434156,26.077304,4,51.411524,22.583642,-1,0.022632
2665,9,40.952935,6.983242,5,40.953952,6.624886,4,40.951664,7.406845,1,0.002288
2481,11,36.893114,14.917077,5,38.053926,15.162725,6,35.925771,14.639092,-1,2.128155
8995,7,36.731812,2.967678,4,36.290161,3.011912,3,37.32068,2.801359,1,-1.030519
863,13,22.170101,4.065713,7,22.609052,4.08142,6,21.657991,3.986688,1,0.951062
5365,17,31.322819,6.626705,8,31.278455,6.985493,9,31.362254,6.290363,-1,-0.083799
8298,5,29.962911,2.966096,2,31.351986,1.161686,3,29.036861,3.408706,-1,2.315125
8002,1,25.719891,0.0,1,25.719891,0.0,0,0.0,0.0,1,25.719891
12354,3,21.547571,1.829141,1,20.254173,0.0,2,22.19427,1.940097,-1,-1.940097
2105,3,27.905706,0.574255,2,28.108736,0.609089,1,27.499647,0.0,1,0.609089
1230,11,13.730551,4.288008,6,13.664767,2.778957,5,13.809491,5.583268,1,-0.144724
1176,1,27.62767,0.0,0,0.0,0.0,1,27.62767,0.0,-1,-27.62767
4192,3,25.921483,1.110633,2,25.528815,1.178004,1,26.70682,0.0,1,-1.178004
16107,1,17.77401,0.0,1,17.77401,0.0,0,0.0,0.0,1,17.77401
4934,7,25.372372,1.146978,3,25.413285,1.23414,4,25.341688,1.075966,-1,0.071597
1981,11,32.185587,8.74679,5,32.722311,8.999346,6,31.738317,8.504782,-1,0.983995
3095,5,26.846783,1.000265,3,27.049714,1.019648,2,26.542385,0.887341,1,0.507329
3282,21,30.534365,5.779685,10,30.728076,5.85551,11,30.358264,5.704174,-1,0.369812
2758,1,25.819267,0.0,1,25.819267,0.0,0,0.0,0.0,1,25.819267
3445,1,23.036133,0.0,1,23.036133,0.0,0,0.0,0.0,1,23.036133
4270,3,26.639959,4.527989,2,28.240845,4.802658,1,23.438187,0.0,1,4.802658
4319,1,24.499878,0.0,1,24.499878,0.0,0,0.0,0.0,1,24.499878
6122,11,16.506815,3.580176,6,16.334115,3.475284,5,16.714055,3.691476,1,-0.37994
6275,1,38.338867,0.0,1,38.338867,0.0,0,0.0,0.0,1,38.338867
7107,11,32.072315,4.93323,6,31.338017,5.284702,5,32.953472,4.313202,1,-1.615455
13246,1,27.394745,0.0,1,27.394745,0.0,0,0.0,0.0,1,27.394745
16344,1,46.104004,0.0,1,46.104004,0.0,0,0.0,0.0,1,46.104004
5315,1,30.684025,0.0,1,30.684025,0.0,0,0.0,0.0,1,30.684025
5672,7,28.32551,1.909087,3,28.730748,1.761397,4,28.021581,1.958481,-1,0.709168
14923,13,33.657265,8.113231,6,33.239322,8.638674,7,34.015502,7.615887,-1,-0.77618
11729,1,19.952774,0.0,1,19.952774,0.0,0,0.0,0.0,1,19.952774
5661,5,28.370963,4.46171,3,27.263259,4.76698,2,30.03252,3.328621,1,-2.769262
1469,7,25.300208,7.324113,4,25.049286,6.88317,3,25.634771,7.861269,1,-0.585485
11432,1,29.24588,0.0,1,29.24588,0.0,0,0.0,0.0,1,29.24588
1985,5,39.607242,7.181719,2,43.194191,0.374626,3,37.215942,8.460052,-1,5.978249
7479,3,27.830888,0.57793,1,27.42223,0.0,2,28.035217,0.612988,-1,-0.612988
3033,13,31.570717,9.915292,6,32.39306,9.775626,7,30.865852,9.979671,-1,1.527208
891,3,36.308767,7.353554,1,41.508514,0.0,2,33.708893,7.799622,-1,7.799622
1261,3,24.051412,4.01842,2,22.630686,4.262178,1,26.892864,0.0,1,-4.262178
149,3,22.703364,3.22161,1,26.391357,0.0,2,20.859367,2.316719,-1,5.53199
364,23,35.678955,4.632433,12,34.819726,6.127446,11,36.616296,1.49228,1,-1.796569
1371,21,25.286002,0.363719,11,25.212066,0.490996,10,25.367332,0.0,1,-0.155267
2319,3,23.021072,0.102329,1,22.948715,0.0,2,23.057251,0.108536,-1,-0.108536
2513,1,20.588684,0.0,0,0.0,0.0,1,20.588684,0.0,-1,-20.588684
2606,3,24.829027,0.95767,1,24.151852,0.0,2,25.167614,1.015762,-1,-1.015762
2854,31,29.542027,6.620637,15,29.592318,6.724249,16,29.494879,6.521654,-1,0.097439
6919,1,25.535109,0.0,1,25.535109,0.0,0,0.0,0.0,1,25.535109
10728,3,26.442465,0.819346,2,26.533302,0.991079,1,26.26079,0.0,1,0.272512
693,3,36.309682,8.832311,1,42.555069,0.0,2,33.186989,9.36808,-1,9.36808
2016,7,57.913135,14.45509,3,60.395377,14.164882,4,56.051454,14.390689,-1,4.343923
2322,5,34.579597,0.906782,3,34.765706,0.926496,2,34.300434,0.798847,1,0.465272
9032,1,38.905647,0.0,0,0.0,0.0,1,38.905647,0.0,-1,-38.905647
6353,3,30.975727,1.950559,1,32.35498,0.0,2,30.2861,2.06888,-1,2.06888
91,7,18.915104,4.932082,4,18.402187,4.808986,3,19.598994,5.010563,1,-1.196807
5495,3,31.014158,1.038583,2,30.646963,1.101583,1,31.748547,0.0,1,-1.101583
10018,1,21.185455,0.0,0,0.0,0.0,1,21.185455,0.0,-1,-21.185455
13215,1,26.66293,0.0,0,0.0,0.0,1,26.66293,0.0,-1,-26.66293
6468,3,40.433924,4.105135,1,43.336693,0.0,2,38.98254,4.354153,-1,4.354153
2402,3,21.94147,1.306487,2,21.479557,1.385738,1,22.865295,0.0,1,-1.385738
652,7,29.363227,5.091136,3,33.02854,2.300248,4,26.614243,4.874244,-1,6.414298
5444,1,24.984108,0.0,0,0.0,0.0,1,24.984108,0.0,-1,-24.984108
10071,1,46.720253,0.0,0,0.0,0.0,1,46.720253,0.0,-1,-46.720253
10280,3,33.160725,1.123072,1,33.954857,0.0,2,32.763659,1.191197,-1,1.191197
10542,1,49.408195,0.0,0,0.0,0.0,1,49.408195,0.0,-1,-49.408195
11225,3,34.622009,0.758897,1,34.085388,0.0,2,34.89032,0.804932,-1,-0.804932
11772,3,55.582553,3.354585,1,53.210503,0.0,2,56.768578,3.558075,-1,-3.558075
11885,1,30.099117,0.0,0,0.0,0.0,1,30.099117,0.0,-1,-30.099117
12455,1,35.612839,0.0,0,0.0,0.0,1,35.612839,0.0,-1,-35.612839
2398,3,24.259036,0.074359,1,24.327995,0.0,2,24.224556,0.068756,-1,0.103439
3024,1,22.547104,0.0,1,22.547104,0.0,0,0.0,0.0,1,22.547104
3852,3,20.926435,1.337472,2,20.838837,1.63102,1,21.101631,0.0,1,-0.262794
7320,1,23.883362,0.0,0,0.0,0.0,1,23.883362,0.0,-1,-23.883362
13428,11,24.455552,1.38428,6,24.052549,1.444667,5,24.939156,1.13246,1,-0.886607
10576,1,32.563766,0.0,1,32.563766,0.0,0,0.0,0.0,1,32.563766
2187,5,23.314583,1.31817,2,22.470703,0.879158,3,23.877169,1.26072,-1,-1.406466
2647,11,29.734735,3.407225,6,29.3266,3.531864,5,30.224496,3.183012,1,-0.897897
3984,25,33.961504,11.046459,12,34.214022,11.203324,13,33.728411,10.894463,-1,0.485611
4728,3,26.332138,1.231805,2,26.767647,1.306526,1,25.461121,0.0,1,1.306526
7333,13,31.119474,3.386751,7,30.850631,3.06976,6,31.433125,3.697992,1,-0.582494
8827,7,45.530124,32.102572,3,49.077113,33.38068,4,42.869883,30.843013,-1,6.20723
15077,1,29.224678,0.0,0,0.0,0.0,1,29.224678,0.0,-1,-29.224678
1916,5,23.498206,2.08382,3,24.058772,2.490306,2,22.657356,0.612328,1,1.401416
10235,1,28.410431,0.0,1,28.410431,0.0,0,0.0,0.0,1,28.410431
2129,13,28.394204,9.127993,7,28.226477,8.816719,6,28.589884,9.474483,1,-0.363407
7108,1,27.781326,0.0,0,0.0,0.0,1,27.781326,0.0,-1,-27.781326
552,1,18.801514,0.0,1,18.801514,0.0,0,0.0,0.0,1,18.801514
1561,5,24.179893,1.918783,2,23.235912,0.382961,3,24.809214,2.246849,-1,-1.573302
4093,1,24.197586,0.0,1,24.197586,0.0,0,0.0,0.0,1,24.197586
13599,9,32.445313,5.721962,5,33.503873,6.289015,4,31.122113,4.590831,1,2.38176
4442,1,22.847914,0.0,0,0.0,0.0,1,22.847914,0.0,-1,-22.847914
8621,1,30.122192,0.0,0,0.0,0.0,1,30.122192,0.0,-1,-30.122192
1319,7,36.02255,18.00163,4,34.098148,17.630307,3,38.58842,18.170814,1,-4.490271
1338,7,33.255947,3.016566,4,32.413731,3.595463,3,34.378901,1.337643,1,-1.965171
2265,1,21.143867,0.0,1,21.143867,0.0,0,0.0,0.0,1,21.143867
2649,3,26.679825,2.898258,1,22.633926,0.0,2,28.702774,0.568222,-1,-6.068848
4144,5,28.797973,5.397494,2,29.21326,3.674863,3,28.521116,6.273771,-1,0.692144
11460,3,35.182388,10.281302,1,25.301895,0.0,2,40.122635,9.237946,-1,-14.82074
15854,3,41.15505,7.615329,1,30.789276,0.0,2,46.337936,2.530396,-1,-15.54866
926,1,44.258545,0.0,1,44.258545,0.0,0,0.0,0.0,1,44.258545
10618,5,57.179144,6.121456,3,55.148038,7.200959,2,60.225803,0.65546,1,-5.077765
14914,1,27.099792,0.0,0,0.0,0.0,1,27.099792,0.0,-1,-27.099792
11484,3,27.958046,0.086311,1,27.897015,0.0,2,27.988562,0.091547,-1,-0.091547
3196,5,34.446458,13.809522,2,36.68136,14.608377,3,32.956524,13.039118,-1,3.724836
14222,1,20.024937,0.0,0,0.0,0.0,1,20.024937,0.0,-1,-20.024937
1769,21,33.051004,4.671523,10,32.709829,4.524364,11,33.361163,4.780307,-1,-0.651334
7627,3,47.034729,11.996517,2,42.79332,12.724228,1,55.517548,0.0,1,-12.724228
2192,5,27.475647,0.725778,3,27.350901,0.718866,2,27.662766,0.695251,1,-0.311864
4045,9,39.347185,14.688641,4,40.951763,14.817343,5,38.063522,14.457202,-1,2.888241
6714,3,27.853076,1.255085,1,28.740555,0.0,2,27.409336,1.331219,-1,1.331219
304,5,34.126014,15.26126,2,37.838428,14.907127,3,31.651071,14.9905,-1,6.187358
1209,1,21.70797,0.0,0,0.0,0.0,1,21.70797,0.0,-1,-21.70797
3841,5,23.754471,1.734116,2,24.621529,0.0,3,23.176432,2.043675,-1,1.445096
4528,3,31.362932,6.035934,2,34.086843,5.691191,1,25.915108,0.0,1,8.171736
12196,5,37.823687,6.648569,2,41.147972,0.0,3,35.607498,7.835414,-1,5.540475
1862,3,20.581822,3.024223,2,21.811987,3.029682,1,18.121492,0.0,1,3.690495
1274,3,21.374884,0.009871,1,21.367905,0.0,2,21.378374,0.010469,-1,-0.010469
3351,9,30.362656,3.975981,4,30.652405,4.126607,5,30.130857,3.835512,-1,0.521548
3672,5,27.231682,8.262051,3,27.113177,7.54684,2,27.409439,9.228699,1,-0.296262
5963,1,26.709351,0.0,1,26.709351,0.0,0,0.0,0.0,1,26.709351
10514,3,28.423533,1.753906,2,29.043633,1.860298,1,27.183334,0.0,1,1.860298
13088,3,38.211157,2.354425,2,38.52412,2.832161,1,37.585232,0.0,1,0.938889
979,23,29.422729,8.279504,11,29.682858,8.373157,12,29.184277,8.185456,-1,0.498581
15806,3,24.461357,3.03986,1,22.311852,0.0,2,25.53611,3.224258,-1,-3.224258
1130,1,19.285172,0.0,0,0.0,0.0,1,19.285172,0.0,-1,-19.285172
6991,1,27.414856,0.0,1,27.414856,0.0,0,0.0,0.0,1,27.414856
6797,3,23.154653,0.624369,2,23.375401,0.662243,1,22.713158,0.0,1,0.662243
9289,1,25.560284,0.0,0,0.0,0.0,1,25.560284,0.0,-1,-25.560284
3020,3,24.509496,2.401006,1,26.207264,0.0,2,23.660612,2.546652,-1,2.546652
12005,3,33.99129,4.905636,1,37.460098,0.0,2,32.256886,5.203213,-1,5.203213
802,15,46.468255,28.227419,8,44.677181,28.197645,7,48.515198,28.122073,1,-3.838017
2678,3,28.262802,3.217392,1,30.537842,0.0,2,27.125282,3.41256,-1,3.41256
3764,1,34.083153,0.0,0,0.0,0.0,1,34.083153,0.0,-1,-34.083153
12644,1,19.272926,0.0,1,19.272926,0.0,0,0.0,0.0,1,19.272926
6430,1,29.481216,0.0,1,29.481216,0.0,0,0.0,0.0,1,29.481216
387,5,23.467004,8.787837,3,21.838577,8.809878,2,25.909645,8.167015,1,-4.071068
8066,1,35.476273,0.0,0,0.0,0.0,1,35.476273,0.0,-1,-35.476273
9763,1,42.87413,0.0,0,0.0,0.0,1,42.87413,0.0,-1,-42.87413
11980,1,23.478222,0.0,0,0.0,0.0,1,23.478222,0.0,-1,-23.478222
4507,1,28.885078,0.0,0,0.0,0.0,1,28.885078,0.0,-1,-28.885078
10454,3,32.813736,2.238603,2,32.02227,2.374397,1,34.396667,0.0,1,-2.374397
5682,5,29.161038,4.90264,2,30.611599,4.418621,3,28.193998,4.970486,-1,2.417601
6289,9,34.721597,5.986782,4,35.641989,5.718187,5,33.985283,6.093999,-1,1.656706
3893,3,40.015714,7.135937,2,38.610321,8.393867,1,42.8265,0.0,1,-4.216179
10605,1,37.703796,0.0,0,0.0,0.0,1,37.703796,0.0,-1,-37.703796
12912,1,24.355095,0.0,0,0.0,0.0,1,24.355095,0.0,-1,-24.355095
1471,1,21.295013,0.0,0,0.0,0.0,1,21.295013,0.0,-1,-21.295013
10008,3,33.199664,2.601696,1,35.039341,0.0,2,32.279825,2.759516,-1,2.759516
10952,3,24.800045,2.586881,1,26.629246,0.0,2,23.885445,2.743801,-1,2.743801
13622,3,27.544993,1.957883,1,26.160561,0.0,2,28.237209,2.076649,-1,-2.076649
1700,5,25.418503,3.561501,2,26.506126,3.152893,3,24.69342,3.633038,-1,1.812706
2913,3,25.039775,3.061619,1,27.204666,0.0,2,23.957329,3.247337,-1,3.247337
984,5,27.794885,10.753696,3,31.37945,12.673352,2,22.418037,0.0,1,8.961413
1315,1,17.611908,0.0,1,17.611908,0.0,0,0.0,0.0,1,17.611908
8767,5,24.359673,0.862382,3,24.647134,1.016327,2,23.928482,0.0,1,0.718651
11427,7,21.48812,2.552579,4,22.250638,3.125898,3,20.471429,0.604964,1,1.779209
2479,3,33.462251,10.390112,1,40.80917,0.0,2,29.788792,11.020378,-1,11.020378
4253,1,29.83877,0.0,1,29.83877,0.0,0,0.0,0.0,1,29.83877
6667,3,31.164494,0.706292,1,30.66507,0.0,2,31.414206,0.749136,-1,-0.749136
10851,1,36.037941,0.0,1,36.037941,0.0,0,0.0,0.0,1,36.037941
14591,1,43.919395,0.0,1,43.919395,0.0,0,0.0,0.0,1,43.919395
1011,1,18.549759,0.0,1,18.549759,0.0,0,0.0,0.0,1,18.549759
3854,3,59.700859,25.847938,2,50.562233,27.415878,1,77.978111,0.0,1,-27.415878
14360,1,25.43342,0.0,1,25.43342,0.0,0,0.0,0.0,1,25.43342
146,3,58.45389,29.007549,2,48.198173,30.767152,1,78.965324,0.0,1,-30.767152
11646,1,29.468376,0.0,0,0.0,0.0,1,29.468376,0.0,-1,-29.468376
4344,11,29.462746,4.376119,6,29.605499,4.216481,5,29.291443,4.554412,1,0.314056
4199,3,31.622964,1.865895,1,30.303577,0.0,2,32.282658,1.97908,-1,-1.97908
6256,1,27.7547,0.0,1,27.7547,0.0,0,0.0,0.0,1,27.7547
8253,3,27.694978,1.37369,2,28.180651,1.457018,1,26.723633,0.0,1,1.457018
7404,1,31.141266,0.0,1,31.141266,0.0,0,0.0,0.0,1,31.141266
2780,1,30.848083,0.0,1,30.848083,0.0,0,0.0,0.0,1,30.848083
5106,3,28.685046,0.8952,1,29.941673,0.0,2,28.056732,0.133194,-1,1.884941
10792,1,25.579224,0.0,1,25.579224,0.0,0,0.0,0.0,1,25.579224
11844,1,32.406952,0.0,1,32.406952,0.0,0,0.0,0.0,1,32.406952
7939,3,27.357315,1.437581,2,26.849053,1.524785,1,28.373838,0.0,1,-1.524785
14646,3,28.081993,0.097883,2,28.047386,0.103821,1,28.151207,0.0,1,-0.103821
4912,1,28.262844,0.0,0,0.0,0.0,1,28.262844,0.0,-1,-28.262844
4924,3,26.302614,1.183309,2,26.574951,1.370338,1,25.757938,0.0,1,0.817013
5450,1,14.064072,0.0,0,0.0,0.0,1,14.064072,0.0,-1,-14.064072
6561,1,25.536674,0.0,0,0.0,0.0,1,25.536674,0.0,-1,-25.536674
9123,1,18.139061,0.0,0,0.0,0.0,1,18.139061,0.0,-1,-18.139061
9708,5,36.327956,2.973776,2,37.763321,0.867645,3,35.371045,3.456564,-1,2.392275
4879,1,24.335785,0.0,1,24.335785,0.0,0,0.0,0.0,1,24.335785
5230,3,20.984904,4.747889,1,17.62764,0.0,2,22.663536,5.035896,-1,-5.035896
10146,3,28.073697,5.476616,1,24.201145,0.0,2,30.009974,5.808828,-1,-5.808828
14777,1,29.254215,0.0,1,29.254215,0.0,0,0.0,0.0,1,29.254215
8060,3,29.877477,2.999131,1,27.756771,0.0,2,30.93783,3.181059,-1,-3.181059
13896,3,37.272428,1.32571,1,38.209846,0.0,2,36.803719,1.406128,-1,1.406128
11902,3,31.740579,0.870881,1,31.124773,0.0,2,32.048482,0.923709,-1,-0.923709
1378,13,24.241085,4.677239,7,23.506232,4.818551,6,25.098413,4.352704,1,-1.592181
5083,1,32.97171,0.0,1,32.97171,0.0,0,0.0,0.0,1,32.97171
4323,1,35.909958,0.0,1,35.909958,0.0,0,0.0,0.0,1,35.909958
3471,1,24.096741,0.0,1,24.096741,0.0,0,0.0,0.0,1,24.096741
3642,1,22.679825,0.0,1,22.679825,0.0,0,0.0,0.0,1,22.679825
6103,1,29.996727,0.0,1,29.996727,0.0,0,0.0,0.0,1,29.996727
7446,1,26.924889,0.0,1,26.924889,0.0,0,0.0,0.0,1,26.924889
15733,3,29.642132,2.302343,2,28.828131,2.442003,1,31.270134,0.0,1,-2.442003
1403,3,25.162493,1.748241,1,23.9263,0.0,2,25.78059,1.85429,-1,-1.85429
10363,1,30.218956,0.0,0,0.0,0.0,1,30.218956,0.0,-1,-30.218956
7692,1,28.114807,0.0,0,0.0,0.0,1,28.114807,0.0,-1,-28.114807
2234,3,53.085922,18.215293,2,46.645844,19.320236,1,65.96608,0.0,1,-19.320236
5821,9,34.227258,0.831655,5,34.458123,1.049844,4,33.938677,0.169096,1,0.519446
7776,1,26.745537,0.0,0,0.0,0.0,1,26.745537,0.0,-1,-26.745537
10082,5,38.924763,6.966327,3,39.454872,6.468887,2,38.129599,7.582922,1,1.325274
15781,1,22.609543,0.0,1,22.609543,0.0,0,0.0,0.0,1,22.609543
13151,3,33.158178,1.740549,2,33.773555,1.846131,1,31.927423,0.0,1,1.846131
7078,1,29.349876,0.0,0,0.0,0.0,1,29.349876,0.0,-1,-29.349876
4285,3,32.402156,7.263475,1,37.538208,0.0,2,29.834129,7.704079,-1,7.704079
11598,3,43.418289,5.044588,1,46.985352,0.0,2,41.634758,5.350594,-1,5.350594
1771,1,20.942627,0.0,0,0.0,0.0,1,20.942627,0.0,-1,-20.942627
4720,5,20.849754,2.769587,2,22.216637,0.496414,3,19.938499,3.247168,-1,2.278137
15883,3,35.141298,0.464715,2,35.305599,0.492905,1,34.812695,0.0,1,0.492905
7467,1,25.147884,0.0,1,25.147884,0.0,0,0.0,0.0,1,25.147884
4574,1,36.823601,0.0,0,0.0,0.0,1,36.823601,0.0,-1,-36.823601
4899,1,28.529755,0.0,0,0.0,0.0,1,28.529755,0.0,-1,-28.529755
7772,1,28.761162,0.0,0,0.0,0.0,1,28.761162,0.0,-1,-28.761162
14604,1,46.980915,0.0,0,0.0,0.0,1,46.980915,0.0,-1,-46.980915
15570,1,35.737598,0.0,0,0.0,0.0,1,35.737598,0.0,-1,-35.737598
15676,1,33.368027,0.0,0,0.0,0.0,1,33.368027,0.0,-1,-33.368027
7288,1,28.264816,0.0,0,0.0,0.0,1,28.264816,0.0,-1,-28.264816
1866,3,22.525574,0.544313,2,22.33313,0.577332,1,22.910461,0.0,1,-0.577332
8118,1,27.6884,0.0,0,0.0,0.0,1,27.6884,0.0,-1,-27.6884
6531,1,21.594147,0.0,1,21.594147,0.0,0,0.0,0.0,1,21.594147
8048,5,25.198197,4.113196,2,25.494123,4.550837,3,25.000913,3.780642,-1,0.49321
5851,3,25.197904,0.069165,1,25.246811,0.0,2,25.17345,0.07336,-1,0.07336
8422,1,38.62727,0.0,1,38.62727,0.0,0,0.0,0.0,1,38.62727
10871,1,17.772079,0.0,0,0.0,0.0,1,17.772079,0.0,-1,-17.772079
842,5,35.83311,19.016473,2,39.899718,19.218385,3,33.122039,18.387625,-1,6.77768
11855,1,27.577011,0.0,1,27.577011,0.0,0,0.0,0.0,1,27.577011
1973,3,59.202321,20.664243,1,73.814148,0.0,2,51.896408,21.91774,-1,21.91774
4002,1,33.501411,0.0,0,0.0,0.0,1,33.501411,0.0,-1,-33.501411
2558,1,23.104317,0.0,1,23.104317,0.0,0,0.0,0.0,1,23.104317
3590,1,25.001205,0.0,1,25.001205,0.0,0,0.0,0.0,1,25.001205
3696,1,41.140228,0.0,1,41.140228,0.0,0,0.0,0.0,1,41.140228
15273,1,32.526443,0.0,1,32.526443,0.0,0,0.0,0.0,1,32.526443
9317,1,24.430313,0.0,1,24.430313,0.0,0,0.0,0.0,1,24.430313
2688,3,19.220276,3.720795,1,23.178619,0.0,2,17.241104,3.002518,-1,5.937515
13399,1,30.459335,0.0,1,30.459335,0.0,0,0.0,0.0,1,30.459335
2996,3,21.022189,4.462008,1,17.867073,0.0,2,22.599747,4.732674,-1,-4.732674
3599,5,32.461987,7.670584,2,32.562434,7.667737,3,32.395023,7.671752,-1,0.167411
677,1,17.151093,0.0,0,0.0,0.0,1,17.151093,0.0,-1,-17.151093
973,3,26.56701,7.289453,2,23.989799,7.731632,1,31.721432,0.0,1,-7.731632
99,3,20.000254,3.80841,1,22.693207,0.0,2,18.653778,4.039429,-1,4.039429
9952,3,25.466558,0.23289,2,25.548897,0.247017,1,25.30188,0.0,1,0.247017
11992,1,34.513943,0.0,1,34.513943,0.0,0,0.0,0.0,1,34.513943
5780,1,23.861122,0.0,1,23.861122,0.0,0,0.0,0.0,1,23.861122
6789,1,19.855957,0.0,1,19.855957,0.0,0,0.0,0.0,1,19.855957
10333,3,29.44755,1.839241,1,28.147049,0.0,2,30.097801,1.950829,-1,-1.950752
10990,1,32.583557,0.0,0,0.0,0.0,1,32.583557,0.0,-1,-32.583557
4850,1,61.962311,0.0,1,61.962311,0.0,0,0.0,0.0,1,61.962311
9577,1,28.030571,0.0,1,28.030571,0.0,0,0.0,0.0,1,28.030571
14902,1,33.068451,0.0,1,33.068451,0.0,0,0.0,0.0,1,33.068451
6374,5,29.099963,2.843091,2,28.974094,3.166187,3,29.183876,2.602149,-1,-0.209782
731,1,16.768227,0.0,0,0.0,0.0,1,16.768227,0.0,-1,-16.768227
9662,1,35.553955,0.0,1,35.553955,0.0,0,0.0,0.0,1,35.553955
11339,5,27.042281,1.178394,2,27.631477,0.0,3,26.649483,1.38875,-1,0.981995
15938,1,61.395943,0.0,0,0.0,0.0,1,61.395943,0.0,-1,-61.395943
7820,1,25.028267,0.0,1,25.028267,0.0,0,0.0,0.0,1,25.028267
4245,3,28.964706,5.233773,1,32.665543,0.0,2,27.114288,5.551254,-1,5.551254
5042,1,29.202343,0.0,1,29.202343,0.0,0,0.0,0.0,1,29.202343
6393,1,36.349129,0.0,0,0.0,0.0,1,36.349129,0.0,-1,-36.349129
