feature_id,count_total,count_happy,count_sad,count_diff,mean_total,mean_happy,mean_sad,mean_diff
5882,9,7,2,5,1.639955,1.123186,3.448647,-2.32546
5895,11,3,8,-5,12.927274,9.645375,14.157986,-4.51261
5903,13,4,9,-5,0.684419,0.772257,0.645379,0.126878
5904,7,6,1,5,1.468286,1.581287,0.790275,0.791013
5913,13,4,9,-5,4.576989,8.261241,2.939543,5.321697
5918,271,138,133,5,1.774818,2.011391,1.529352,0.482039
5934,19,12,7,5,1.362468,1.348283,1.386787,-0.038504
5966,7,1,6,-5,1.870642,4.827762,1.377789,3.449973
5976,13,9,4,5,1.550335,1.598905,1.441052,0.157853
6025,7,1,6,-5,0.473391,0.787771,0.420995,0.366777
6038,25,10,15,-5,1.336097,1.582588,1.171769,0.410819
6050,37,21,16,5,2.014949,2.375048,1.542319,0.832729
6069,17,6,11,-5,1.808825,2.265286,1.559846,0.705439
6075,67,36,31,5,2.35038,2.079329,2.66515,-0.585821
6081,47,21,26,-5,1.324038,1.559034,1.134233,0.424801
6093,37,16,21,-5,0.640762,0.602791,0.669692,-0.0669
6094,7,6,1,5,0.816183,0.952169,0.000265,0.951904
6106,13,9,4,5,1.114069,1.128845,1.080822,0.048023
6111,15,10,5,5,3.440957,2.404569,5.513733,-3.109164
6125,21,13,8,5,1.519408,1.641918,1.32033,0.321588
6139,9,2,7,-5,1.25628,1.507622,1.184469,0.323154
6141,37,16,21,-5,2.878533,4.102389,1.946071,2.156318
6167,19,12,7,5,2.459979,3.136082,1.300944,1.835137
6211,5,0,5,-5,1.153683,0.0,1.153683,-1.153683
6216,75,35,40,-5,2.017531,1.902789,2.11793,-0.21514
6222,7,1,6,-5,0.850026,0.576749,0.895572,-0.318823
6250,69,37,32,5,2.868881,3.702148,1.905416,1.796732
6255,29,12,17,-5,3.495743,5.322162,2.206507,3.115654
6266,15,5,10,-5,1.302935,1.088821,1.409992,-0.321171
6283,5,0,5,-5,2.030127,0.0,2.030127,-2.030127
6295,31,18,13,5,1.299217,1.371205,1.199541,0.171663
6333,307,151,156,-5,1.89483,1.801016,1.985638,-0.184621
6336,161,78,83,-5,1.338742,1.318042,1.358196,-0.040154
6352,19,12,7,5,2.452529,2.958338,1.585428,1.372911
6359,281,138,143,-5,1.599737,1.670068,1.531864,0.138204
6390,15,10,5,5,1.373096,1.477722,1.163845,0.313876
6393,7,6,1,5,11.297987,12.902949,1.668211,11.234738
6397,19,7,12,-5,2.191647,2.112987,2.237533,-0.124546
6399,75,40,35,5,1.456492,1.154921,1.801145,-0.646224
6407,27,11,16,-5,1.437199,1.510892,1.386535,0.124357
6412,15,10,5,5,1.421331,1.722545,0.818901,0.903645
6429,7,6,1,5,0.701717,0.739292,0.476267,0.263025
6436,37,16,21,-5,1.40562,1.004343,1.711355,-0.707012
6440,119,62,57,5,1.338282,1.311906,1.366972,-0.055066
6447,11,3,8,-5,1.999899,1.425571,2.215272,-0.7897
6449,13,4,9,-5,1.080922,1.002177,1.11592,-0.113743
6462,91,48,43,5,1.296276,1.459236,1.114367,0.344869
6547,47,26,21,5,1.264488,1.269534,1.25824,0.011293
6652,19,7,12,-5,1.878456,1.28295,2.225834,-0.942884
6659,11,8,3,5,1.384116,1.043423,2.292631,-1.249208
6682,33,19,14,5,1.266873,1.442248,1.028865,0.413383
6685,17,6,11,-5,1.549256,2.644167,0.952031,1.692136
6752,5,0,5,-5,1.12044,0.0,1.12044,-1.12044
6756,491,243,248,-5,2.655747,2.505403,2.80306,-0.297657
6764,39,22,17,5,2.309527,2.81483,1.655606,1.159223
6780,11,8,3,5,1.229186,1.123326,1.511479,-0.388154
6801,19,12,7,5,1.777383,1.697939,1.913574,-0.215635
6822,33,14,19,-5,1.828909,1.407429,2.139472,-0.732043
6829,7,6,1,5,5.105695,5.851122,0.633131,5.217991
6884,39,22,17,5,7.768445,7.686228,7.874844,-0.188616
6887,19,12,7,5,3.725603,4.585265,2.251895,2.333369
6918,53,24,29,-5,1.613831,1.255278,1.910565,-0.655288
6920,15,5,10,-5,1.050026,0.988044,1.081017,-0.092973
6933,7,6,1,5,6.754755,5.945391,11.610942,-5.665551
6956,13,9,4,5,2.246643,2.666526,1.301906,1.36462
7007,15,5,10,-5,1.294989,1.318936,1.283015,0.035922
7017,39,22,17,5,1.194233,1.029712,1.407142,-0.377429
7026,7,1,6,-5,2.238579,0.073395,2.599443,-2.526049
7040,9,7,2,5,1.159984,1.272785,0.765179,0.507606
7058,9,2,7,-5,2.104276,4.41785,1.443255,2.974595
7072,17,11,6,5,1.520735,1.782265,1.041264,0.741
7110,13,4,9,-5,0.971151,0.713929,1.085472,-0.371543
7128,7,6,1,5,1.036475,0.980926,1.36977,-0.388844
7142,7,1,6,-5,0.439907,0.190276,0.481512,-0.291236
7181,27,16,11,5,1.652606,2.106834,0.991912,1.114922
7205,15,10,5,5,7.674293,10.930275,1.162331,9.767944
7239,23,9,14,-5,1.940887,1.877247,1.981798,-0.104551
7258,7,1,6,-5,1.114869,0.754641,1.174907,-0.420266
7269,87,41,46,-5,1.031518,0.953084,1.101427,-0.148343
7281,47,21,26,-5,1.946918,2.44697,1.54303,0.903939
7322,47,21,26,-5,2.182285,1.794117,2.495804,-0.701687
7362,19,7,12,-5,0.807522,0.667552,0.889171,-0.221619
7408,31,18,13,5,0.807876,1.031446,0.498317,0.533129
7414,13,4,9,-5,1.977452,3.106179,1.475795,1.630384
7426,23,9,14,-5,3.620153,2.882705,4.094226,-1.211521
7434,9,7,2,5,1.293126,1.22961,1.515432,-0.285822
7449,43,24,19,5,1.38859,1.283554,1.521266,-0.237712
7507,45,20,25,-5,1.210857,1.301318,1.138488,0.16283
7510,5,0,5,-5,1.656801,0.0,1.656801,-1.656801
7516,15,10,5,5,1.277671,1.299299,1.234415,0.064884
7536,15,5,10,-5,0.997365,0.495332,1.248382,-0.75305
7539,31,18,13,5,1.577533,0.939658,2.460743,-1.521084
7555,15,5,10,-5,0.904183,0.78653,0.963009,-0.176479
7608,9,2,7,-5,2.296681,1.949192,2.395963,-0.446771
7618,25,15,10,5,1.676443,2.164662,0.944115,1.220547
7659,15,5,10,-5,2.580083,4.164014,1.788118,2.375897
7738,179,87,92,-5,2.286914,2.266278,2.306428,-0.04015
7762,15,5,10,-5,1.407883,1.009861,1.606893,-0.597033
7783,167,86,81,5,1.583802,1.538055,1.632373,-0.094318
7784,7,1,6,-5,1.135458,1.725059,1.037192,0.687867
7787,13,4,9,-5,0.92897,1.2658,0.779267,0.486533
7790,9,2,7,-5,3.376349,0.51708,4.193284,-3.676204
7795,19,12,7,5,2.140773,1.129677,3.874082,-2.744405
7812,9,7,2,5,14.984721,16.01368,11.383373,4.630306
7861,41,18,23,-5,2.995587,3.19925,2.836198,0.363052
7869,41,18,23,-5,1.729873,1.887215,1.606735,0.280481
7871,19,12,7,5,4.727654,6.581057,1.550393,5.030664
7896,87,41,46,-5,2.253982,2.285881,2.225551,0.06033
7902,543,269,274,-5,2.218709,2.231727,2.205929,0.025797
7907,99,47,52,-5,1.517491,1.644022,1.403127,0.240895
7916,17,6,11,-5,2.219441,1.31959,2.710269,-1.390679
7923,19,7,12,-5,0.768893,0.329866,1.024992,-0.695126
8008,25,10,15,-5,4.579277,4.212168,4.824015,-0.611846
8014,23,9,14,-5,0.917102,0.822663,0.977812,-0.155149
8020,7,1,6,-5,1.591193,0.200157,1.823032,-1.622875
8031,15,5,10,-5,1.190052,1.11669,1.226732,-0.110042
8040,9,7,2,5,0.398337,0.437153,0.262481,0.174673
8131,9,7,2,5,0.89785,0.968268,0.651389,0.316879
8164,5,0,5,-5,1.124059,0.0,1.124059,-1.124059
8166,13,4,9,-5,1.382897,1.299401,1.420006,-0.120605
8168,121,63,58,5,1.435643,1.747058,1.097382,0.649676
8219,35,15,20,-5,2.316662,3.281809,1.592802,1.689008
8284,7,1,6,-5,1.083291,1.474766,1.018045,0.456721
8312,21,13,8,5,1.461509,1.0119,2.192124,-1.180224
8321,5,5,0,5,0.982689,0.982689,0.0,0.982689
8329,35,20,15,5,1.01744,1.222556,0.743953,0.478603
8334,37,21,16,5,1.292189,1.222397,1.383792,-0.161395
8340,15,5,10,-5,0.646976,0.288468,0.82623,-0.537762
8346,7,6,1,5,0.73691,0.713006,0.880334,-0.167328
8384,5,0,5,-5,1.202943,0.0,1.202943,-1.202943
8394,33,14,19,-5,1.691325,1.579365,1.773822,-0.194458
8410,5,0,5,-5,2.95293,0.0,2.95293,-2.95293
8418,11,3,8,-5,2.794744,0.944811,3.488469,-2.543658
8420,5,0,5,-5,0.947614,0.0,0.947614,-0.947614
8478,7,6,1,5,1.642816,1.761574,0.930264,0.831311
8501,51,23,28,-5,1.424053,1.541571,1.32752,0.214051
8515,13,4,9,-5,2.78012,2.948422,2.705319,0.243103
8537,23,14,9,5,1.027883,1.334234,0.551336,0.782899
8571,11,8,3,5,10.606944,10.295209,11.438239,-1.14303
8577,13,9,4,5,1.159501,1.135465,1.213581,-0.078116
8594,17,6,11,-5,1.38376,0.972168,1.608264,-0.636096
8633,37,21,16,5,1.617598,1.739927,1.457042,0.282885
8646,17,11,6,5,1.159976,1.214463,1.060086,0.154377
8656,5,5,0,5,0.652231,0.652231,0.0,0.652231
8680,37,21,16,5,1.758276,1.81125,1.688748,0.122502
8730,7,1,6,-5,1.420244,1.060495,1.480202,-0.419706
8801,113,59,54,5,1.096825,1.053303,1.144376,-0.091073
8802,37,16,21,-5,1.740165,1.192605,2.157355,-0.964749
8812,77,36,41,-5,1.975235,1.904425,2.03741,-0.132985
8849,35,15,20,-5,2.444241,2.478447,2.418587,0.059859
8856,5,5,0,5,7.135481,7.135481,0.0,7.135481
8863,11,3,8,-5,0.860469,0.89325,0.848177,0.045073
8876,11,3,8,-5,0.650746,0.324986,0.772906,-0.447919
8908,13,4,9,-5,0.519879,0.589979,0.488723,0.101255
8914,65,30,35,-5,2.007504,1.616594,2.342569,-0.725975
8934,39,22,17,5,1.872811,1.774393,2.000175,-0.225782
8946,5,5,0,5,0.481706,0.481706,0.0,0.481706
8949,69,32,37,-5,1.739132,1.790493,1.694711,0.095781
8979,7,1,6,-5,1.43523,2.143013,1.317266,0.825748
8988,135,70,65,5,1.902778,2.132264,1.655639,0.476626
9044,13,9,4,5,1.64139,1.657889,1.604266,0.053623
9078,5,5,0,5,0.637487,0.637487,0.0,0.637487
9084,9,7,2,5,0.658185,0.83034,0.05564,0.7747
9087,33,19,14,5,1.87525,1.788107,1.993514,-0.205407
9088,21,13,8,5,1.618418,1.755927,1.394967,0.36096
9113,45,20,25,-5,0.910324,0.614966,1.14661,-0.531644
9127,23,14,9,5,0.477623,0.484346,0.467165,0.017181
9138,107,56,51,5,1.445617,1.355005,1.545113,-0.190108
9157,29,12,17,-5,1.216015,0.994228,1.372571,-0.378343
9169,7,1,6,-5,7.693999,0.922897,8.822515,-7.899617
9186,11,8,3,5,1.735958,1.317888,2.850812,-1.532924
9206,35,20,15,5,7.078641,4.215111,10.896683,-6.681571
9230,5,0,5,-5,0.49521,0.0,0.49521,-0.49521
9234,15,5,10,-5,1.027624,0.597084,1.242894,-0.64581
9238,13,4,9,-5,1.166263,0.512163,1.456974,-0.944811
9252,51,28,23,5,1.377477,1.45168,1.287143,0.164537
9272,15,5,10,-5,1.26499,0.878936,1.458017,-0.579081
9283,47,26,21,5,1.535224,1.512788,1.563002,-0.050214
9307,7,6,1,5,2.022935,2.124446,1.413871,0.710576
9389,5,5,0,5,0.293961,0.293961,0.0,0.293961
9411,231,113,118,-5,1.47432,1.443613,1.503725,-0.060112
9417,23,9,14,-5,2.198833,2.317303,2.122674,0.19463
9478,297,146,151,-5,2.240632,2.283331,2.199346,0.083985
9485,7,6,1,5,1.020617,0.989465,1.20753,-0.218065
9488,13,4,9,-5,1.052955,1.198329,0.988344,0.209985
9522,7,1,6,-5,1.744906,0.354754,1.976598,-1.621844
9560,15,10,5,5,4.911407,4.544963,5.644298,-1.099335
9572,5,5,0,5,0.810453,0.810453,0.0,0.810453
9607,19,12,7,5,1.480862,1.605698,1.266858,0.338839
9615,11,3,8,-5,0.931092,0.656548,1.034045,-0.377497
9642,45,20,25,-5,2.992541,2.030751,3.761973,-1.731221
9650,39,17,22,-5,1.392636,1.594753,1.236455,0.358297
9657,19,7,12,-5,1.489542,1.423164,1.528261,-0.105097
9659,5,5,0,5,1.468673,1.468673,0.0,1.468673
9677,29,17,12,5,1.910594,2.22345,1.46738,0.75607
9684,13,4,9,-5,1.922717,2.281905,1.763078,0.518827
9711,23,14,9,5,1.668908,1.508111,1.919036,-0.410924
9724,15,10,5,5,3.110149,1.508905,6.312636,-4.803731
9741,5,5,0,5,1.121279,1.121279,0.0,1.121279
9770,9,7,2,5,1.220692,1.347148,0.778096,0.569051
9777,5,0,5,-5,1.306472,0.0,1.306472,-1.306472
9779,7,6,1,5,0.798944,0.706905,1.351176,-0.644271
9807,5,0,5,-5,1.958407,0.0,1.958407,-1.958407
9808,5,0,5,-5,0.283003,0.0,0.283003,-0.283003
9904,25,10,15,-5,7.064968,6.062089,7.733555,-1.671466
9924,9,7,2,5,1.351876,1.573066,0.577712,0.995354
9937,9,2,7,-5,0.890688,0.19974,1.088101,-0.888361
9995,11,3,8,-5,1.254869,0.889086,1.392038,-0.502952
10005,61,33,28,5,1.58889,1.79514,1.345811,0.449329
10030,5,0,5,-5,0.916962,0.0,0.916962,-0.916962
10039,139,72,67,5,2.010459,2.117481,1.895451,0.222029
10076,13,9,4,5,2.141327,2.796975,0.66612,2.130855
10093,27,11,16,-5,1.584893,1.492622,1.648329,-0.155707
10122,23,9,14,-5,1.246527,0.683661,1.608369,-0.924708
10126,33,14,19,-5,0.831534,0.672396,0.948794,-0.276398
10137,107,56,51,5,2.267656,2.425495,2.094342,0.331153
10153,45,20,25,-5,2.267226,2.507572,2.074948,0.432624
10203,7,1,6,-5,2.225635,0.543283,2.506026,-1.962743
10208,199,97,102,-5,2.446377,2.60313,2.297309,0.305821
10239,41,18,23,-5,1.237105,1.304758,1.18416,0.120598
10260,9,2,7,-5,8.18542,0.591338,10.355157,-9.763818
10266,23,14,9,5,1.935373,1.889718,2.006391,-0.116673
10279,9,7,2,5,1.346642,1.636887,0.330787,1.3061
10327,7,6,1,5,2.852893,3.276236,0.312837,2.9634
10329,5,0,5,-5,1.085263,0.0,1.085263,-1.085263
10333,7,6,1,5,1.667492,1.458555,2.921113,-1.462557
10340,5,5,0,5,1.341105,1.341105,0.0,1.341105
10343,13,4,9,-5,1.46645,0.961695,1.690786,-0.729091
10345,39,22,17,5,2.053839,2.350139,1.670393,0.679746
10346,19,12,7,5,1.117397,1.249357,0.891182,0.358175
10352,351,173,178,-5,1.475334,1.221549,1.72199,-0.500441
10373,5,0,5,-5,1.73605,0.0,1.73605,-1.73605
10385,13,4,9,-5,2.397578,2.579063,2.316918,0.262144
10386,11,8,3,5,11.721021,15.820466,0.789171,15.031295
10387,81,38,43,-5,1.750526,1.291739,2.155965,-0.864226
10396,55,30,25,5,0.873025,0.844431,0.907339,-0.062907
10402,51,23,28,-5,3.366269,5.321201,1.760432,3.560769
10417,71,33,38,-5,1.727328,1.350332,2.054719,-0.704387
10450,59,27,32,-5,1.127502,1.006123,1.229916,-0.223793
10470,33,14,19,-5,3.019652,3.5793,2.60728,0.972019
10472,39,22,17,5,2.124606,2.123225,2.126393,-0.003168
10509,65,35,30,5,1.224821,1.093715,1.377777,-0.284062
10521,13,4,9,-5,1.239558,1.776194,1.001053,0.77514
10603,17,11,6,5,1.689433,1.650436,1.760926,-0.11049
10628,7,1,6,-5,5.002124,0.887122,5.687957,-4.800835
10667,15,5,10,-5,1.612379,1.766925,1.535106,0.231818
10678,39,22,17,5,1.845285,2.08502,1.535039,0.549981
10684,5,0,5,-5,1.08334,0.0,1.08334,-1.08334
10687,25,15,10,5,1.303086,1.51697,0.982259,0.534711
10726,81,43,38,5,1.656031,1.821187,1.469145,0.352042
10732,7,1,6,-5,1.466387,0.764787,1.58332,-0.818533
10741,9,2,7,-5,1.314725,1.821396,1.169961,0.651435
10744,125,60,65,-5,2.644551,2.072673,3.172439,-1.099766
10755,7,1,6,-5,3.45855,0.656928,3.925487,-3.268558
10760,21,8,13,-5,1.324035,2.141893,0.820738,1.321155
10776,23,9,14,-5,1.706911,0.928561,2.207279,-1.278718
10800,7,6,1,5,1.477039,1.432691,1.743133,-0.310442
10807,37,21,16,5,1.372204,1.039931,1.808311,-0.768379
10820,29,17,12,5,1.612164,0.881616,2.647108,-1.765492
10839,5,5,0,5,1.262391,1.262391,0.0,1.262391
10885,7,1,6,-5,4.263542,5.189001,4.109299,1.079702
10927,7,6,1,5,0.891167,0.939796,0.599395,0.340401
10964,51,28,23,5,5.516125,4.642132,6.580116,-1.937984
10968,87,41,46,-5,2.12571,2.169664,2.086533,0.083131
10974,17,6,11,-5,2.923476,2.113635,3.365207,-1.251572
11003,9,2,7,-5,1.647566,2.852238,1.303374,1.548864
11005,45,20,25,-5,1.27146,0.968433,1.513882,-0.545449
11036,5,0,5,-5,1.843628,0.0,1.843628,-1.843628
11049,9,7,2,5,1.117882,1.007821,1.503098,-0.495277
11052,9,2,7,-5,1.153164,1.106527,1.16649,-0.059963
11082,79,37,42,-5,1.321322,0.973045,1.628137,-0.655092
11093,19,7,12,-5,1.546904,1.027434,1.849929,-0.822495
11107,5,5,0,5,1.114844,1.114844,0.0,1.114844
11124,13,4,9,-5,1.792384,2.97298,1.267675,1.705305
11173,17,11,6,5,1.377706,1.006967,2.057394,-1.050427
11192,19,7,12,-5,2.266111,1.533469,2.693485,-1.160016
11195,71,33,38,-5,1.838297,2.041412,1.661907,0.379506
11234,29,17,12,5,0.656193,0.528096,0.837665,-0.30957
11235,21,8,13,-5,1.709486,1.246284,1.994533,-0.748248
11259,85,45,40,5,1.212219,1.179552,1.248969,-0.069417
11266,9,7,2,5,1.128839,1.126759,1.13612,-0.009361
11271,39,22,17,5,2.302837,1.639474,3.161307,-1.521833
11290,11,3,8,-5,1.13501,0.855871,1.239687,-0.383816
11316,23,9,14,-5,1.264333,1.700569,0.983896,0.716672
11347,35,15,20,-5,1.143994,1.348578,0.990555,0.358023
11396,7,1,6,-5,7.084147,3.759737,7.638216,-3.878478
11399,5,5,0,5,2.33893,2.33893,0.0,2.33893
11420,19,12,7,5,1.16297,1.063333,1.333776,-0.270443
11434,21,13,8,5,1.399517,1.665137,0.967885,0.697252
11438,23,14,9,5,0.581503,0.691146,0.410947,0.280199
11454,5,0,5,-5,3.722833,0.0,3.722833,-3.722833
11460,105,50,55,-5,1.94548,1.991745,1.903422,0.088324
11464,101,48,53,-5,1.506788,1.625078,1.399658,0.22542
11491,43,19,24,-5,1.721203,1.500318,1.89607,-0.395753
11503,5,5,0,5,2.223995,2.223995,0.0,2.223995
11532,23,14,9,5,1.616805,1.618474,1.614209,0.004265
11554,9,7,2,5,2.819854,3.388376,0.830025,2.558351
11571,59,27,32,-5,0.895994,0.910187,0.884019,0.026167
11580,63,29,34,-5,2.43521,2.609528,2.286527,0.323001
11597,81,43,38,5,1.603381,1.644444,1.556915,0.087529
11602,63,34,29,5,1.110301,1.092705,1.130932,-0.038227
11618,9,2,7,-5,1.332858,0.86699,1.465963,-0.598973
11631,411,208,203,5,1.736979,1.629551,1.847053,-0.217502
11677,45,20,25,-5,1.259878,1.257228,1.261997,-0.004769
11711,17,6,11,-5,2.211091,1.711013,2.483861,-0.772848
11716,45,25,20,5,1.346545,1.718517,0.88158,0.836936
11784,11,3,8,-5,2.267561,1.732094,2.468362,-0.736268
11834,17,6,11,-5,1.925691,1.98843,1.89147,0.09696
11847,25,10,15,-5,1.340335,1.101903,1.49929,-0.397387
11922,97,51,46,5,1.993473,2.1838,1.782459,0.401341
11960,9,7,2,5,1.099003,1.312974,0.350108,0.962866
12001,15,10,5,5,1.817938,2.030969,1.391876,0.639092
12050,37,16,21,-5,1.994062,1.730724,2.194701,-0.463977
12075,11,8,3,5,0.959291,0.794389,1.399031,-0.604642
12078,17,11,6,5,0.688405,0.548414,0.945055,-0.396641
12122,13,4,9,-5,1.852044,1.196815,2.143257,-0.946442
12125,139,67,72,-5,2.326528,2.487027,2.177176,0.309852
12165,33,14,19,-5,11.248801,11.551718,11.025601,0.526116
12205,9,2,7,-5,0.846972,0.202522,1.0311,-0.828578
12233,9,2,7,-5,6.288092,1.551424,7.641426,-6.090002
12236,5,0,5,-5,1.908813,0.0,1.908813,-1.908813
12254,11,8,3,5,2.334125,2.452052,2.019652,0.4324
12296,15,10,5,5,1.341559,1.184181,1.656316,-0.472135
12314,5,5,0,5,0.367705,0.367705,0.0,0.367705
12316,5,0,5,-5,0.607174,0.0,0.607174,-0.607174
12322,19,12,7,5,1.841084,1.921459,1.703301,0.218158
12327,13,9,4,5,2.522381,3.251791,0.881209,2.370582
12426,29,12,17,-5,1.954896,1.97243,1.94252,0.02991
12440,15,10,5,5,1.867274,2.307564,0.986695,1.320869
12459,21,8,13,-5,0.956135,0.844988,1.024533,-0.179545
12471,71,38,33,5,1.105293,0.97535,1.254924,-0.279575
12480,15,5,10,-5,2.657076,1.091604,3.439812,-2.348209
12501,17,6,11,-5,0.675728,0.441718,0.80337,-0.361652
12522,35,15,20,-5,1.543629,1.262489,1.754484,-0.491995
12532,33,19,14,5,2.512395,2.659051,2.313362,0.345689
12547,31,13,18,-5,1.613056,1.963615,1.359875,0.603741
12548,7,6,1,5,2.587483,2.688903,1.978967,0.709936
12569,33,14,19,-5,1.785027,1.273422,2.161999,-0.888577
12593,65,30,35,-5,1.246881,1.125656,1.350788,-0.225132
12635,461,228,233,-5,2.544234,2.398522,2.686818,-0.288296
12647,19,12,7,5,3.424846,3.59926,3.125852,0.473408
12651,19,12,7,5,1.955147,1.182801,3.279168,-2.096367
12705,11,3,8,-5,1.357934,2.446924,0.949562,1.497362
12747,13,9,4,5,0.553421,0.68227,0.263509,0.418761
12748,25,10,15,-5,2.415633,2.816839,2.148162,0.668677
12756,19,7,12,-5,1.315059,1.301726,1.322836,-0.02111
12758,11,8,3,5,3.153268,3.194564,3.043146,0.151417
12764,33,14,19,-5,7.373704,5.98997,8.393298,-2.403328
12789,9,2,7,-5,2.641508,1.487741,2.971155,-1.483414
12795,17,6,11,-5,0.789881,0.915921,0.721132,0.194789
12802,21,8,13,-5,2.823939,2.97047,2.733766,0.236704
12824,7,6,1,5,1.071978,0.942386,1.849531,-0.907145
12851,9,2,7,-5,1.326809,2.01551,1.130037,0.885473
12853,13,4,9,-5,2.568966,3.68321,2.073747,1.609463
12872,211,103,108,-5,1.491355,1.519309,1.464696,0.054613
12873,13,9,4,5,6.487776,8.500543,1.959053,6.541489
12885,25,15,10,5,0.911599,1.015974,0.755037,0.260938
12889,9,7,2,5,4.009398,4.563022,2.071712,2.491309
12914,29,12,17,-5,1.274518,1.101439,1.396692,-0.295253
12928,17,6,11,-5,1.646302,1.038758,1.97769,-0.938933
12935,7,6,1,5,7.128856,8.131172,1.114957,7.016215
12944,23,9,14,-5,1.419204,1.859282,1.136297,0.722984
13009,17,11,6,5,1.563864,1.36061,1.936497,-0.575886
13012,47,21,26,-5,3.772004,3.767102,3.775964,-0.008863
13053,15,10,5,5,1.218699,1.423979,0.808141,0.615838
13055,7,6,1,5,0.908376,0.986177,0.441566,0.544611
13075,39,22,17,5,1.502052,1.686404,1.263478,0.422926
13090,21,13,8,5,1.274029,1.167018,1.447923,-0.280905
13119,53,29,24,5,0.775669,0.970034,0.540811,0.429222
13144,7,1,6,-5,1.229784,0.317893,1.381766,-1.063872
13157,9,7,2,5,1.363209,1.024304,2.549378,-1.525074
13205,11,8,3,5,0.925803,1.032345,0.641689,0.390655
13220,31,13,18,-5,1.284828,1.468635,1.152078,0.316557
13226,31,18,13,5,6.354798,9.949146,1.378008,8.571138
13263,67,31,36,-5,2.738158,2.824241,2.664031,0.16021
13271,23,14,9,5,1.248399,1.169001,1.371907,-0.202906
13288,29,12,17,-5,2.18772,1.554268,2.634861,-1.080593
13333,11,3,8,-5,0.546705,0.719767,0.481806,0.23796
13334,7,6,1,5,1.533371,1.787131,0.01081,1.776322
13359,35,20,15,5,1.195643,1.272127,1.093666,0.178461
13363,7,6,1,5,1.157276,1.341105,0.054302,1.286803
13365,21,13,8,5,1.368955,1.484854,1.180619,0.304235
13405,11,3,8,-5,3.444246,5.905415,2.521307,3.384108
13419,75,35,40,-5,2.13414,1.913479,2.327219,-0.41374
13424,37,21,16,5,1.667337,1.434782,1.972566,-0.537784
13430,15,10,5,5,3.027389,3.908281,1.265605,2.642676
13479,43,24,19,5,0.976126,0.88831,1.08705,-0.19874
13483,17,11,6,5,3.061539,3.361702,2.511239,0.850463
13495,7,1,6,-5,0.565158,0.831199,0.520818,0.31038
13499,5,5,0,5,1.266057,1.266057,0.0,1.266057
13503,9,2,7,-5,1.682742,1.912731,1.617031,0.2957
13560,11,3,8,-5,1.605241,1.480493,1.652021,-0.171528
13563,15,10,5,5,1.90379,1.228439,3.254492,-2.026053
13610,39,17,22,-5,1.16988,0.824102,1.437073,-0.612971
13622,97,51,46,5,1.881418,1.632967,2.156875,-0.523908
13626,11,8,3,5,1.016641,1.194552,0.54221,0.652342
13638,7,6,1,5,2.705781,3.010783,0.875772,2.135011
13640,21,8,13,-5,1.560562,1.696474,1.476924,0.21955
13647,49,27,22,5,1.339903,1.403882,1.261383,0.142499
13648,7,1,6,-5,1.772101,0.72995,1.945794,-1.215843
13671,163,84,79,5,2.780723,3.089325,2.45259,0.636736
13675,131,68,63,5,1.10991,1.122355,1.096478,0.025877
13694,33,19,14,5,1.819399,1.474161,2.287936,-0.813775
13713,15,5,10,-5,1.441387,3.238576,0.542793,2.695783
13717,7,1,6,-5,1.275975,0.255177,1.446108,-1.190931
13737,49,22,27,-5,1.658555,1.590749,1.713805,-0.123056
13748,7,1,6,-5,1.258427,0.858778,1.325036,-0.466257
13751,37,21,16,5,0.515147,0.524045,0.503468,0.020578
13812,9,7,2,5,1.300353,1.406431,0.929082,0.477349
13833,53,29,24,5,1.326312,1.526477,1.084447,0.442031
13857,239,117,122,-5,2.621666,2.724209,2.523327,0.200882
13862,11,3,8,-5,2.018787,1.255095,2.305171,-1.050076
13882,27,11,16,-5,1.73823,1.569635,1.854138,-0.284503
13886,79,42,37,5,1.373115,1.503421,1.225199,0.278222
13896,31,13,18,-5,2.586271,2.704869,2.500617,0.204252
13909,19,12,7,5,0.954345,0.861418,1.113649,-0.252231
13935,79,37,42,-5,2.607104,2.854911,2.388799,0.466112
13940,13,9,4,5,1.067544,0.490226,2.366507,-1.876281
13964,35,15,20,-5,1.35806,1.138588,1.522663,-0.384076
13979,9,7,2,5,2.227711,1.575918,4.508986,-2.933069
13991,5,5,0,5,2.531411,2.531411,0.0,2.531411
13999,49,22,27,-5,1.023165,1.093376,0.965955,0.127421
14030,53,29,24,5,1.540759,1.494433,1.596736,-0.102303
14039,23,9,14,-5,1.855041,1.162566,2.300204,-1.137638
14057,7,6,1,5,2.507493,2.914564,0.065064,2.8495
14069,41,18,23,-5,0.970346,0.80502,1.099732,-0.294712
14103,5,5,0,5,6.655356,6.655356,0.0,6.655356
14153,15,5,10,-5,2.938983,2.4433,3.186825,-0.743525
14209,5,0,5,-5,0.619021,0.0,0.619021,-0.619021
14277,21,13,8,5,1.300223,1.199088,1.464567,-0.26548
14280,139,67,72,-5,1.613852,1.741278,1.495276,0.246002
14291,35,15,20,-5,1.284683,1.258954,1.30398,-0.045026
14296,7,1,6,-5,1.815415,0.05458,2.108887,-2.054307
14300,21,13,8,5,1.537145,2.197315,0.46437,1.732945
14307,5,5,0,5,1.170177,1.170177,0.0,1.170177
14308,11,3,8,-5,5.834673,6.082551,5.74172,0.340831
